run_tag,sim_idx,event_type,event_target,is_fault,t_start,expert_action,first_trip_index,first_trip_time_ms,relative_delay_ms,first_action,censored,censor_index,censor_time_ms,outcome
phasor_W96,2988,flt_2phg_shc,MainLn6-7,True,287,7,961.0,100.10416666666666,0.10416666666666667,7.0,False,,,correct_first_trip
phasor_W96,3765,flt_3ph_shc,MainLn3-4,True,287,2,961.0,100.10416666666666,0.10416666666666667,2.0,False,,,correct_first_trip
phasor_W96,3181,flt_2phg_shc,MainLn8-9,True,287,9,962.0,100.20833333333333,0.20833333333333334,9.0,False,,,correct_first_trip
phasor_W96,3683,flt_3ph_shc,MainLn3-8,True,287,3,961.0,100.10416666666666,0.10416666666666667,3.0,False,,,correct_first_trip
phasor_W96,2276,flt_2ph_shc,MainLn6-7,True,287,7,962.0,100.20833333333333,0.20833333333333334,7.0,False,,,correct_first_trip
phasor_W96,1736,flt_2ph_shc,MainLn5-6,True,287,6,962.0,100.20833333333333,0.20833333333333334,6.0,False,,,correct_first_trip
phasor_W96,4435,switch_cap_off,MainBus8,False,287,15,,,,,True,4799.0,499.8958333333333,no_trip
phasor_W96,2483,flt_2phg_shc,MainBus14,True,287,0,961.0,100.10416666666666,0.10416666666666667,0.0,False,,,correct_first_trip
phasor_W96,1074,flt_1phg_shc_w_arc,MainLn10-11,True,287,12,971.0,101.14583333333334,1.1458333333333333,12.0,False,,,correct_first_trip
phasor_W96,4194,flt_1phg_incipient,MainBus1,True,287,12,1005.0,104.6875,4.6875,12.0,False,,,correct_first_trip
phasor_W96,1200,flt_1phg_shc_w_arc,MainLn4-5,True,287,4,968.0,100.83333333333333,0.8333333333333334,4.0,False,,,correct_first_trip
phasor_W96,1833,flt_2ph_shc,MainLn6-7,True,287,7,961.0,100.10416666666666,0.10416666666666667,7.0,False,,,correct_first_trip
phasor_W96,4170,flt_1phg_hif_w_arc,MainBus14,True,287,0,986.0,102.70833333333333,2.7083333333333335,14.0,False,,,wrong_relay_first_trip
phasor_W96,3411,flt_3ph_shc,MainLn3-4,True,287,2,961.0,100.10416666666666,0.10416666666666667,2.0,False,,,correct_first_trip
phasor_W96,4332,flt_1phg_incipient_w_arc,MainLn4-5,True,287,4,980.0,102.08333333333333,2.0833333333333335,4.0,False,,,correct_first_trip
phasor_W96,1174,flt_1phg_shc_w_arc,MainLn13-14,True,287,14,963.0,100.3125,0.3125,14.0,False,,,correct_first_trip
phasor_W96,4148,flt_1phg_hif_w_arc,MainBus8,True,287,3,968.0,100.83333333333333,0.8333333333333334,3.0,False,,,correct_first_trip
phasor_W96,1558,flt_1phg_shc_w_arc,MainLn5-6,True,287,6,972.0,101.25,1.25,6.0,False,,,correct_first_trip
phasor_W96,2480,flt_2phg_shc,MainBus11,True,287,5,961.0,100.10416666666666,0.10416666666666667,5.0,False,,,correct_first_trip
phasor_W96,2097,flt_2ph_shc,MainLn6-7,True,287,7,961.0,100.10416666666666,0.10416666666666667,7.0,False,,,correct_first_trip
phasor_W96,1551,flt_1phg_shc_w_arc,MainLn4-11,True,287,5,973.0,101.35416666666666,1.3541666666666667,5.0,False,,,correct_first_trip
phasor_W96,2652,flt_2phg_shc,MainLn9-10,True,287,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
phasor_W96,1498,flt_1phg_shc_w_arc,MainLn9-10,True,287,11,965.0,100.52083333333334,0.5208333333333334,11.0,False,,,correct_first_trip
phasor_W96,4197,flt_1phg_incipient,MainBus12,True,287,14,962.0,100.20833333333333,0.20833333333333334,14.0,False,,,correct_first_trip
phasor_W96,1432,flt_1phg_shc_w_arc,MainLn10-11,True,287,12,968.0,100.83333333333333,0.8333333333333334,12.0,False,,,correct_first_trip
phasor_W96,93,flt_1phg_shc,MainLn1-2,True,287,0,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,wrong_relay_first_trip
phasor_W96,3471,flt_3ph_shc,MainLn1-2,True,287,0,961.0,100.10416666666666,0.10416666666666667,0.0,False,,,correct_first_trip
phasor_W96,2992,flt_2phg_shc,MainLn7-8,True,287,8,961.0,100.10416666666666,0.10416666666666667,8.0,False,,,correct_first_trip
